book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,publication_year_flag,average_rating_flag,num_pages_raw,page_length_bucket,media_type_hint,num_pages_capped,ratings_count_raw,ratings_count_capped,text_reviews_count_raw,text_reviews_count_capped,authors_raw,authors_clean,canonical_book_id,is_duplicate
7536,Anleitung zum Zickigsein,Laurie Notaro,3.88,3404149475,9783404149476,ger,254,2,1,2003-08-01,Lübbe,2003,,,254,,,254,2,2,1,1,Laurie Notaro,Laurie Notaro,7536,False
7543,The Psychology of Winning,Denis Waitley,4.21,0425099997,9780425099995,eng,176,1332,64,1986-10-15,Berkley,1986,,,176,,,176,1332,1332,64,64,Denis Waitley,Denis Waitley,7543,False
7549,Jimmy Corrigan: El Chico más Listo del Mundo,Chris Ware,4.09,1594972079,9781594972072,spa,380,12,1,2006-07-25,Public Square Books,2006,,,380,,,380,12,12,1,1,Chris Ware,Chris Ware,7549,False
7551,The Acme Novelty Library #17,Chris Ware,4.35,1897299028,9781897299029,eng,64,772,21,2006-11-28,Drawn and Quarterly,2006,,,64,,,64,772,772,21,21,Chris Ware,Chris Ware,7551,False
7552,The Acme Novelty Library,Chris Ware,4.31,0375422951,9780375422959,en-US,108,2786,77,2005-09-20,Pantheon Books,2005,,,108,,,108,2786,2786,77,77,Chris Ware,Chris Ware,7552,False
7554,The Acme Novelty Datebook  Vol. 1  1986-1995,Chris Ware,4.17,1896597661,9781896597669,eng,208,504,23,2013-11-26,Drawn and Quarterly,2013,,,208,,,208,504,504,23,23,Chris Ware,Chris Ware,7554,False
7556,Quimby The Mouse,Chris Ware,4.09,022407265X,9780224072656,en-US,69,1411,32,2003-11-20,Jonathan Cape,2003,,,69,,,69,1411,1411,32,32,Chris Ware,Chris Ware,7556,False
7559,Candide: or  Optimism,Voltaire / Chris Ware / Theo Cuffe / Michael Wood,3.77,0143039423,9780143039426,eng,155,1929,193,2005-10-25,Penguin Group,2005,,,155,,,155,1929,1929,193,193,Voltaire/Chris Ware/Theo Cuffe/Michael  Wood,Voltaire/Chris Ware/Theo Cuffe/Michael Wood,7559,False
7572,Even Cowgirls Get the Blues,Tom Robbins,3.76,1842430246,9781842430248,eng,366,44664,1483,2001-10-11,No Exit Press,2001,,,366,,,366,44664,44664,1483,1483,Tom Robbins,Tom Robbins,7572,False
7577,Even Cowgirls Get the Blues & My Own Private Idaho,Gus Van Sant / Tom Robbins,3.76,0571169201,9780571169207,eng,199,97,2,1994-02-21,Faber  Faber,1994,,,199,,,199,97,97,2,2,Gus Van Sant/Tom Robbins,Gus Van Sant/Tom Robbins,7577,False
7579,Awakening the Buddha Within: Eight Steps to Enlightenment,Surya Das,4.19,0767901576,9780767901574,en-US,432,12034,285,1998-06-15,Harmony,1998,,,432,,,432,12034,12034,285,285,Surya  Das,Surya Das,7579,False
7580,Iran Awakening: A Memoir of Revolution and Hope,Shirin Ebadi,4.14,1400064708,9781400064700,eng,232,3187,267,2006-05-02,Random House (NY),2006,,,232,,,232,3187,3187,267,267,Shirin Ebadi,Shirin Ebadi,7580,False
7581,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,4.31,1573241172,645241001173,eng,438,5495,295,2000-05-31,Conari Press,2000,,,438,,,438,5495,5495,295,295,Mark Nepo,Mark Nepo,7581,False
7582,Awakening Intuition: Using Your Mind-Body Network for Insight and Healing,Mona Lisa Schulz / Christiane Northrup,3.93,0609804243,9780609804247,eng,397,317,32,1999-04-20,Three Rivers Press,1999,,,397,,,397,317,317,32,32,Mona Lisa Schulz/Christiane Northrup,Mona Lisa Schulz/Christiane Northrup,7582,False
7584,The Grace Awakening: Believing in Grace Is One Thing. Living it Is Another,Charles R. Swindoll,4.33,0849911885,9780849911880,eng,306,2068,63,2006-11-19,Thomas Nelson,2006,,,306,,,306,2068,2068,63,63,Charles R. Swindoll,Charles R. Swindoll,7584,False
7585,Spring's Awakening,Frank Wedekind / Eric Bentley,3.8,1557832455,9781557832450,eng,126,3378,137,2000-04-01,Applause Books,2000,,,126,,,126,3378,3378,137,137,Frank Wedekind/Eric Bentley,Frank Wedekind/Eric Bentley,7585,False
7586,Awakening at Midlife: A Guide to Reviving Your Spirit  Recreating Your Life  and Returning to Your Truest Self,Kathleen A. Brehony,3.99,1573226327,9781573226325,en-US,384,64,8,1997-09-01,Riverhead Books,1997,,,384,,,384,64,64,8,8,Kathleen A. Brehony,Kathleen A. Brehony,7586,False
7588,A Portrait of the Artist as a Young Man,James Joyce / Seamus Deane,3.61,0142437344,9780142437346,eng,329,108179,3536,2003-03-25,Penguin Classics,2003,,,329,,,329,108179,108179,3536,3536,James Joyce/Seamus Deane,James Joyce/Seamus Deane,7588,False
7590,A Portrait of the Artist As a Young Man,James Joyce / Walter Hettche / Hans Walter Gabler / John Paul Riquelme / John Mitchel / Michael Davitt / Canon Doyle / Pádraic Pearse / Ignatius of Loyola / Giovanni Pietro Pinamont / Walter Pater / Oscar Wilde / Douglas Hyde / Kenneth Burke / Umberto Eco / Hugh Kenner / Hélène Cixous / Karen Lawrence / Maud Ellmann / Bonnie Kime Scott / Joseph Valente / Marian Eide / Pericles Lewis / Jonathan Mulrooney / J.M. Synge,3.61,0393926796,9780393926798,eng,490,359,35,2007-05-01,W. W. Norton & Company,2007,,,490,,,490,359,359,35,35,James Joyce/Walter Hettche/Hans Walter Gabler/John Paul Riquelme/John Mitchel/Michael Davitt/Canon  Doyle/Pádraic Pearse/Ignatius of Loyola/Giovanni Pietro Pinamont/Walter Pater/Oscar Wilde/Douglas Hyde/Kenneth Burke/Umberto Eco/Hugh Kenner/Hélène Cixous/Karen Lawrence/Maud Ellmann/Bonnie Kime Scott/Joseph Valente/Marian Eide/Pericles Lewis/Jonathan Mulrooney/J.M. Synge,James Joyce/Walter Hettche/Hans Walter Gabler/John Paul Riquelme/John Mitchel/Michael Davitt/Canon Doyle/Pádraic Pearse/Ignatius of Loyola/Giovanni Pietro Pinamont/Walter Pater/Oscar Wilde/Douglas Hyde/Kenneth Burke/Umberto Eco/Hugh Kenner/Hélène Cixous/Karen Lawrence/Maud Ellmann/Bonnie Kime Scott/Joseph Valente/Marian Eide/Pericles Lewis/Jonathan Mulrooney/J.M. Synge,7590,False
7591,A Portrait of the Artist as a Young Man,James Joyce / Jim Norton,3.61,9626343664,9789626343661,eng,368,27,8,2005-08-01,Naxos Audiobooks,2005,,,368,,,368,27,27,8,8,James Joyce/Jim Norton,James Joyce/Jim Norton,7591,False
7592,A Portrait of the Artist as a Young Man,James Joyce / Langdon Hammer,3.61,0451530152,9780451530158,eng,256,419,46,2006-06-06,Signet Classics,2006,,,256,,,256,419,419,46,46,James Joyce/Langdon Hammer,James Joyce/Langdon Hammer,7592,False
7596,Vincent Van Gogh: Portrait of an Artist,Jan Greenberg / Sandra Jordan,3.94,0440419174,9780440419174,eng,144,220,38,2003-01-14,Yearling,2003,,,144,,,144,220,220,38,38,Jan Greenberg/Sandra Jordan,Jan Greenberg/Sandra Jordan,7596,False
7598,A Study Guide to Gabriel Garcia Marquez' One Hundred Years of Solitude,Gabriel García Márquez / Brenda K. Marshall / F. Murray Abraham,4.11,1570421129,9781570421129,eng,,75,2,2006-04-01,Warner Adult,2006,,,0,zero_or_audio,audio_or_misc,,75,75,2,2,Gabriel García Márquez/Brenda K. Marshall/F. Murray Abraham,Gabriel García Márquez/Brenda K. Marshall/F. Murray Abraham,7598,False
7599,One Hundred Years of Solitude,Gabriel García Márquez / Gregory Rabassa,4.07,006112009X,9780061120091,eng,448,1608,212,2006-05-30,Harper Perennial Modern Classics,2006,,,448,,,448,1608,1608,212,212,Gabriel García Márquez/Gregory Rabassa,Gabriel García Márquez/Gregory Rabassa,7599,False
7600,One Hundred Years Of Solitude,Gabriel García Márquez,4.07,1857152239,9781857152234,eng,416,376,53,1995-09-21,Everyman,1995,,,416,,,416,376,376,53,53,Gabriel García Márquez,Gabriel García Márquez,7600,False
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,3.61,081297106X,9780812971064,eng,356,106493,6561,2003-12-30,Random House Trade Paperbacks,2003,,,356,,,356,106493,106493,6561,6561,Azar Nafisi,Azar Nafisi,7603,False
7606,The Annotated Lolita,Vladimir Nabokov / Alfred Appel,4.28,0679727299,9780679727293,eng,457,2965,358,1991-04-23,Vintage Books,1991,,,457,,,457,2965,2965,358,358,Vladimir Nabokov/Alfred Appel,Vladimir Nabokov/Alfred Appel,7606,False
7608,Lolita,Vladimir Nabokov / Jeremy Irons,3.89,0739322060,9780739322062,eng,12,787,239,2005-04-26,Random House Audio,2005,,,12,,,12,787,787,239,239,Vladimir Nabokov/Jeremy Irons,Vladimir Nabokov/Jeremy Irons,7608,False
7609,Nacho and Lolita,Pam Muñoz Ryan / Claudia Rueda,3.97,0439269687,9780439269681,eng,40,34,5,2005-10-01,Scholastic Press,2005,,,40,,,40,34,34,5,5,Pam Muñoz Ryan/Claudia Rueda,Pam Muñoz Ryan/Claudia Rueda,7609,False
7610,Reading Lolita in Tehran,Azar Nafisi,3.61,0007178484,9780007178483,eng,343,325,56,2004-01-02,Fourth Estate,2004,,,343,,,343,325,325,56,56,Azar Nafisi,Azar Nafisi,7610,False
7611,sex.lies.murder.fame.,Lolita Files,3.79,0060786809,9780060786809,eng,368,205,27,2006-01-10,Amistad,2006,,,368,,,368,205,205,27,27,Lolita Files,Lolita Files,7611,False
7613,Animal Farm,George Orwell / Boris Grabnar / Peter Škerl,3.93,0452284244,9780452284241,eng,122,2111750,29677,2003-05-06,NAL,2003,,,122,,,122,2111750,597244,29677,14812,George Orwell/Boris Grabnar/Peter Škerl,George Orwell/Boris Grabnar/Peter Škerl,7613,False
7615,Farm Animals (A Chunky Book),Phoebe Dunn,3.86,0394862546,9780394862545,eng,28,35,4,1984-02-12,Random House Books for Young Readers,1984,,,28,,,28,35,35,4,4,Phoebe Dunn,Phoebe Dunn,7615,False
7624,Lord of the Flies,William Golding,3.68,0140283331,9780140283334,eng,182,2036679,26199,1999-10-01,Penguin Books,1999,,,182,,,182,2036679,597244,26199,14812,William Golding,William Golding,7624,False
7633,Good Soldier Svejk And His Fortunes In The World,Jaroslav Hašek,4.11,0141184280,9780141184289,eng,752,91,10,2000-10-03,Penguin Classic,2000,,,752,,,752,91,91,10,10,Jaroslav Hašek,Jaroslav Hašek,7633,False
7637,The Good Soldier,Ford Madox Ford / Frank Kermode,3.72,1593082681,9781593082680,eng,256,264,35,2005-03-28,Barnes  Noble Classics,2005,,,256,,,256,264,264,35,35,Ford Madox Ford/Frank Kermode,Ford Madox Ford/Frank Kermode,7637,False
7656,Fahrenheit 451,Ray Bradbury,3.99,8445074873,9788445074879,eng,186,5733,606,2004-04-01,Del Rey,2004,,,186,,,186,5733,5733,606,606,Ray Bradbury,Ray Bradbury,7656,False
7661,Next,Michael Crichton,3.5,0060872985,9780060872984,eng,431,59354,2540,2006-11-28,Harper,2006,,,431,,,431,59354,59354,2540,2540,Michael Crichton,Michael Crichton,7661,False
7662,Three Complete Novels: The Andromeda Strain / The Terminal Man / The Great Train Robbery,Michael Crichton,4.06,0517084791,9780517084793,eng,688,1004,31,1993-03-01,Wings,1993,,,688,,,688,1004,1004,31,31,Michael Crichton,Michael Crichton,7662,False
7663,A Case of Need,Jeffery Hudson / Michael Crichton,3.72,0451210638,9780451210630,eng,416,17135,654,2003-08-05,Signet,2003,,,416,,,416,17135,17135,654,654,Jeffery Hudson/Michael Crichton,Jeffery Hudson/Michael Crichton,7663,False
7664,A New Collection of Three Complete Novels: Congo / Sphere / Eaters of the Dead,Michael Crichton,3.99,0517101351,9780517101353,eng,720,960,27,1994-03-06,Wings Books,1994,,,720,,,720,960,960,27,27,Michael Crichton,Michael Crichton,7664,False
7665,Travels,Michael Crichton,3.95,0060509058,9780060509057,eng,400,7084,514,2002-11-05,Harpperen,2002,,,400,,,400,7084,7084,514,514,Michael Crichton,Michael Crichton,7665,False
7668,Rising Sun,Michael Crichton,3.63,0606298231,9780606298230,eng,399,42645,717,2004-08-30,Turtleback Books,2004,,,399,,,399,42645,42645,717,717,Michael Crichton,Michael Crichton,7668,False
7670,The Andromeda Strain (Andromeda  #1),Michael Crichton,3.89,0060541814,9780060541811,eng,327,202043,2850,2003-10-28,Avon Books,2003,,,327,,,327,202043,202043,2850,2850,Michael Crichton,Michael Crichton,7670,False
7672,Congo,Michael Crichton,3.59,0060541830,9780060541835,eng,442,144636,1546,2003-10-28,Avon Books,2003,,,442,,,442,144636,144636,1546,1546,Michael Crichton,Michael Crichton,7672,False
7673,Eaters of the Dead,Michael Crichton,3.67,0060891564,9780060891565,eng,304,28367,1096,2006-08-29,Avon,2006,,,304,,,304,28367,28367,1096,1096,Michael Crichton,Michael Crichton,7673,False
7674,The Michael Crichton Collection: Airframe / The Lost World / Timeline,Michael Crichton / Stephen Lang / Anthony Heald / Blair Brown,4.16,0739340336,9780739340332,en-GB,,267,7,2006-08-29,Random House Audio,2006,,,0,zero_or_audio,audio_or_misc,,267,267,7,7,Michael Crichton/Stephen Lang/Anthony Heald/Blair Brown,Michael Crichton/Stephen Lang/Anthony Heald/Blair Brown,7674,False
7677,Jurassic Park (Jurassic Park  #1),Michael Crichton,4.02,030734813X,9780307348135,spa,480,451443,3647,2006-04-04,Plaza y Janes,2006,,,480,,,480,451443,451443,3647,3647,Michael Crichton,Michael Crichton,7677,False
7679,The Terminal Man,Michael Crichton,3.36,0060092572,9780060092573,eng,266,21457,576,2002-11-05,Avon,2002,,,266,,,266,21457,21457,576,576,Michael Crichton,Michael Crichton,7679,False
7681,Five Patients,Michael Crichton,3.48,0345354648,9780345354648,eng,204,4828,97,1989-01-13,Ballantine Books,1989,,,204,,,204,4828,4828,97,97,Michael Crichton,Michael Crichton,7681,False
7684,Twister,Michael Crichton / Anne-Marie Martin,3.63,0345409701,9780345409706,eng,182,18,1,1999-04-07,Ballantine Books,1999,,,182,,,182,18,18,1,1,Michael Crichton/Anne-Marie Martin,Michael Crichton/Anne-Marie Martin,7684,False
7687,Peter Pan and Other Plays,J.M. Barrie / Peter Hollindale,3.97,0192839195,9780192839190,eng,384,366,21,1999-07-15,Oxford University Press,1999,,,384,,,384,366,366,21,21,J.M. Barrie/Peter Hollindale,J.M. Barrie/Peter Hollindale,7687,False
7694,Management Information Systems: Managing the Digital Firm,Kenneth C. Laudon / Jane P. Laudon,3.5,0131538411,9780131538412,en-US,736,231,16,2005-03-01,Prentice Hall,2005,,,736,,,736,231,231,16,16,Kenneth C. Laudon/Jane P. Laudon,Kenneth C. Laudon/Jane P. Laudon,7694,False
7695,Holy the Firm,Annie Dillard,4.22,0060915439,9780060915438,eng,76,3722,339,1998-12-30,Harper Perennial,1998,,,76,,,76,3722,3722,339,339,Annie Dillard,Annie Dillard,7695,False
7697,Persian Mirrors: The Elusive Face of Iran,Elaine Sciolino,3.82,0743284798,9780743284790,eng,432,546,53,2005-10-03,Free Press,2005,,,432,,,432,546,546,53,53,Elaine Sciolino,Elaine Sciolino,7697,False
7700,Plays: Mrs Warren's Profession/Man and Superman/Major Barbara/Pygmalion,George Bernard Shaw / Sandie Byrne,3.94,0393977536,9780393977530,eng,551,125,6,2002-05-16,W.W. Norton & Company,2002,,,551,,,551,125,125,6,6,George Bernard Shaw/Sandie Byrne,George Bernard Shaw/Sandie Byrne,7700,False
7707,Pygmalion & My Fair Lady,George Bernard Shaw / Alan Jay Lerner,4.26,0451530098,9780451530097,eng,240,14962,61,2006-03-07,Signet,2006,,,240,,,240,14962,14962,61,61,George Bernard Shaw/Alan Jay Lerner,George Bernard Shaw/Alan Jay Lerner,7707,False
7708,Saint Joan/Major Barbara/Androcles and the Lion,George Bernard Shaw,3.67,0394604806,9780394604800,eng,479,11,5,1979-11-12,Modern Library/Random House (NY),1979,,,479,,,479,11,11,5,5,George Bernard Shaw,George Bernard Shaw,7708,False
7714,Pygmalion,George Bernard Shaw,3.9,0486282228,9780486282220,eng,82,76944,1636,1994-10-20,Dover Publications,1994,,,82,,,82,76944,76944,1636,1636,George Bernard Shaw,George Bernard Shaw,7714,False
7716,Plays Pleasant,George Bernard Shaw / Dan H. Laurence / W.J. McCormack,3.9,0140437940,9780140437942,eng,336,265,10,2003-03-27,Penguin Classics,2003,,,336,,,336,265,265,10,10,George Bernard Shaw/Dan H. Laurence/W.J. McCormack,George Bernard Shaw/Dan H. Laurence/W.J. McCormack,7716,False
7717,The Metamorphosis,Peter Kuper / Franz Kafka / Kerstin Hasenpusch,3.79,1400047951,9781400047956,eng,78,181,26,2003-08-05,Crown,2003,,,78,,,78,181,181,26,26,Peter Kuper/Franz Kafka/Kerstin Hasenpusch,Peter Kuper/Franz Kafka/Kerstin Hasenpusch,7717,False
7718,The Metamorphosis (Graphic Novel Adaptation),Peter Kuper / Franz Kafka / Kerstin Hasenpusch,3.79,1400052998,9781400052998,eng,80,3192,307,2004-07-20,Broadway Books,2004,,,80,,,80,3192,3192,307,307,Peter Kuper/Franz Kafka/Kerstin Hasenpusch,Peter Kuper/Franz Kafka/Kerstin Hasenpusch,7718,False
7721,The Metamorphosis,Franz Kafka / Stanley Corngold,3.81,0393967972,9780393967975,eng,232,663,48,1996-02-17,W. W. Norton & Company,1996,,,232,,,232,663,663,48,48,Franz Kafka/Stanley Corngold,Franz Kafka/Stanley Corngold,7721,False
7723,The Metamorphosis and Other Stories,Franz Kafka / Jason Baker / Donna Freed,4.03,1593080298,9781593080297,eng,224,38114,793,2003-07-01,Barnes  Noble Classics,2003,,,224,,,224,38114,38114,793,793,Franz Kafka/Jason Baker/Donna Freed,Franz Kafka/Jason Baker/Donna Freed,7723,False
7724,The Metamorphosis and Other Stories,Franz Kafka / Stanley Appelbaum,4.03,0486290301,9780486290300,eng,88,2474,126,1996-04-12,Dover Publications,1996,,,88,,,88,2474,2474,126,126,Franz Kafka/Stanley Appelbaum,Franz Kafka/Stanley Appelbaum,7724,False
7731,Antigone's Claim: Kinship Between Life and Death,Judith Butler,3.76,0231118953,9780231118958,en-US,118,433,20,2002-05-23,Columbia University Press,2002,,,118,,,118,433,433,20,20,Judith Butler,Judith Butler,7731,False
7733,Gulliver's Travels,Jonathan Swift / Robert DeMaria Jr.,3.57,0141439491,9780141439495,eng,306,194738,3485,2003-01-30,Penguin,2003,,,306,,,306,194738,194738,3485,3485,Jonathan Swift/Robert DeMaria Jr.,Jonathan Swift/Robert DeMaria Jr.,7733,False
7734,Gulliver's Travels,Jonathan Swift / Claude Julien Rawson / Ian Higgins,3.57,0192805347,9780192805348,eng,422,258,21,2005-03-10,Oxford University Press,2005,,,422,,,422,258,258,21,21,Jonathan Swift/Claude Julien Rawson/Ian Higgins,Jonathan Swift/Claude Julien Rawson/Ian Higgins,7734,False
7737,Gulliver's Travels,Jonathan Swift / David Case,3.57,1400102723,9781400102723,eng,,4,1,2006-10-01,Tantor Media,2006,,,0,zero_or_audio,audio_or_misc,,4,4,1,1,Jonathan Swift/David Case,Jonathan Swift/David Case,7737,False
7739,Gulliver's Travels,Gill Harvey / Jonathan Swift,3.35,0794503292,9780794503291,eng,64,13,3,2008-01-29,Usborne Books,2008,,,64,,,64,13,13,3,3,Gill Harvey/Jonathan Swift,Gill Harvey/Jonathan Swift,7739,False
7740,Gulliver's Travels,Martin Woodside / Jamel Akib / Arthur Pober / Jonathan Swift,3.97,1402726627,9781402726620,eng,160,933,26,2006-03-28,Sterling,2006,,,160,,,160,933,933,26,26,Martin Woodside/Jamel Akib/Arthur Pober/Jonathan Swift,Martin Woodside/Jamel Akib/Arthur Pober/Jonathan Swift,7740,False
7741,Gulliver's Travels,Jonathan Swift / Robert Hardy,3.57,1844560341,9781844560349,eng,3,8,0,2001-01-01,Hodder Audio,2001,,,3,short_reference,,3,8,8,0,0,Jonathan Swift/Robert Hardy,Jonathan Swift/Robert Hardy,7741,False
7742,Ahab's Wife  or The Star-Gazer,Sena Jeter Naslund,4.03,0060838744,9780060838744,eng,704,40049,2391,2005-08-02,William Morrow Paperbacks,2005,,,704,,,704,40049,40049,2391,2391,Sena Jeter Naslund,Sena Jeter Naslund,7742,False
7747,Fear and Loathing in Las Vegas,Hunter S. Thompson / Ralph Steadman,4.08,0007204493,9780007204496,eng,230,3472,251,2005-04-04,Harper Perennial,2005,,,230,,,230,3472,3472,251,251,Hunter S. Thompson/Ralph Steadman,Hunter S. Thompson/Ralph Steadman,7747,False
7748,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,4.12,0446698229,9780446698221,eng,481,17227,662,2006-10-01,Warner Books (NY),2006,,,481,,,481,17227,17227,662,662,Hunter S. Thompson,Hunter S. Thompson,7748,False
7749,Fear and Loathing in Las Vegas,Hunter S. Thompson / Ralph Steadman,4.08,0446313939,9780446313933,eng,208,274,28,1982-12-01,Warner Books,1982,,,208,,,208,274,274,28,28,Hunter S. Thompson/Ralph Steadman,Hunter S. Thompson/Ralph Steadman,7749,False
7752,Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist  1968-1976,Hunter S. Thompson,4.08,0684873168,9780684873169,eng,784,3787,84,2001-12-04,Simon  Schuster,2001,,,784,,,784,3787,3787,84,84,Hunter S. Thompson,Hunter S. Thompson,7752,False
7757,Cliffsnotes on Beckett's Waiting for Godot and Other Plays,James Lamar Roberts / Jeffrey Fisher,3.67,0822013541,9780822013549,eng,72,3,0,1980-07-28,Cliffs Notes,1980,,,72,,,72,3,3,0,0,James Lamar Roberts/Jeffrey Fisher,James Lamar Roberts/Jeffrey Fisher,7757,False
7763,The Joy Luck Club,Amy Tan,3.92,0143038095,9780143038092,eng,288,565524,7255,2006-09-21,Penguin Books,2006,,,288,,,288,565524,565524,7255,7255,Amy Tan,Amy Tan,7763,False
7769,Dr. Seuss's ABC,Dr. Seuss,4.08,0679882812,9780679882817,eng,21,27139,731,1996-11-26,Random House,1996,,,21,,,21,27139,27139,731,731,Dr. Seuss,Dr. Seuss,7769,False
7772,Dr. Seuss's Sleep Book,Dr. Seuss,4.17,0394800915,9780394800912,eng,58,8967,351,2012-07-24,New York: Random House,2012,,,58,,,58,8967,8967,351,351,Dr. Seuss,Dr. Seuss,7772,False
7775,Happy Birthday to You!,Dr. Seuss,4.13,0394800761,9780394800769,eng,64,4344,262,1959-08-12,Random House Books for Young Readers,1959,,,64,,,64,4344,4344,262,262,Dr. Seuss,Dr. Seuss,7775,False
7777,McElligot's Pool,Dr. Seuss,4.06,0394800834,9780394800837,eng,64,4560,253,1947-09-12,Random House Books for Young Readers,1947,,,64,,,64,4560,4560,253,253,Dr. Seuss,Dr. Seuss,7777,False
7778,The Cat in the Hat,Dr. Seuss,4.17,0679891110,9780679891116,eng,61,289,4,1997-11-11,Random House Books for Young Readers,1997,,,61,,,61,289,289,4,4,Dr. Seuss,Dr. Seuss,7778,False
